date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.flags,tcp.window_size_value,tcp.options.mss_val
Mar 26, 2024 14:34:18.946636000 EDT,192.168.4.142,192.168.4.143,1075,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946644000 EDT,192.168.4.142,192.168.4.143,9666,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946650000 EDT,192.168.4.142,192.168.4.143,15003,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946664000 EDT,192.168.4.142,192.168.4.143,64623,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946676000 EDT,192.168.4.142,192.168.4.143,2525,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946690000 EDT,192.168.4.142,192.168.4.143,1087,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946703000 EDT,192.168.4.142,192.168.4.143,1113,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946715000 EDT,192.168.4.142,192.168.4.143,8088,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946730000 EDT,192.168.4.142,192.168.4.143,3580,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946742000 EDT,192.168.4.142,192.168.4.143,9968,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946753000 EDT,192.168.4.142,192.168.4.143,3351,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946766000 EDT,192.168.4.142,192.168.4.143,10012,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946778000 EDT,192.168.4.142,192.168.4.143,119,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.946791000 EDT,192.168.4.142,192.168.4.143,3476,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.948944000 EDT,192.168.4.142,192.168.4.143,82,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.948973000 EDT,192.168.4.142,192.168.4.143,57294,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.948987000 EDT,192.168.4.142,192.168.4.143,1066,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.948999000 EDT,192.168.4.142,192.168.4.143,2047,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949011000 EDT,192.168.4.142,192.168.4.143,9091,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949024000 EDT,192.168.4.142,192.168.4.143,1077,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949038000 EDT,192.168.4.142,192.168.4.143,5901,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949050000 EDT,192.168.4.142,192.168.4.143,366,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949058000 EDT,192.168.4.142,192.168.4.143,3031,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949072000 EDT,192.168.4.142,192.168.4.143,2041,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949084000 EDT,192.168.4.142,192.168.4.143,8652,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949095000 EDT,192.168.4.142,192.168.4.143,541,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949108000 EDT,192.168.4.142,192.168.4.143,10000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949122000 EDT,192.168.4.142,192.168.4.143,7201,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949134000 EDT,192.168.4.142,192.168.4.143,5544,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949146000 EDT,192.168.4.142,192.168.4.143,10566,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949158000 EDT,192.168.4.142,192.168.4.143,4443,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949170000 EDT,192.168.4.142,192.168.4.143,1029,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949178000 EDT,192.168.4.142,192.168.4.143,5810,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949191000 EDT,192.168.4.142,192.168.4.143,2105,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949205000 EDT,192.168.4.142,192.168.4.143,1974,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949218000 EDT,192.168.4.142,192.168.4.143,54045,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949231000 EDT,192.168.4.142,192.168.4.143,1081,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949242000 EDT,192.168.4.142,192.168.4.143,32773,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949254000 EDT,192.168.4.142,192.168.4.143,50500,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949267000 EDT,192.168.4.142,192.168.4.143,5904,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949278000 EDT,192.168.4.142,192.168.4.143,9593,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949291000 EDT,192.168.4.142,192.168.4.143,5822,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.949299000 EDT,192.168.4.142,192.168.4.143,3828,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.963641000 EDT,192.168.4.143,192.168.4.142,41919,18101,0x0014,0,
Mar 26, 2024 14:34:18.963642000 EDT,192.168.4.143,192.168.4.142,41919,7741,0x0014,0,
Mar 26, 2024 14:34:18.963642000 EDT,192.168.4.143,192.168.4.142,41919,4000,0x0014,0,
Mar 26, 2024 14:34:18.965901000 EDT,192.168.4.142,192.168.4.143,6006,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.965937000 EDT,192.168.4.142,192.168.4.143,9009,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.965949000 EDT,192.168.4.142,192.168.4.143,1027,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.971656000 EDT,192.168.4.143,192.168.4.142,41919,2200,0x0014,0,
Mar 26, 2024 14:34:18.971656000 EDT,192.168.4.143,192.168.4.142,41919,5440,0x0014,0,
Mar 26, 2024 14:34:18.971656000 EDT,192.168.4.143,192.168.4.142,41919,2020,0x0014,0,
Mar 26, 2024 14:34:18.971656000 EDT,192.168.4.143,192.168.4.142,41919,5631,0x0014,0,
Mar 26, 2024 14:34:18.971657000 EDT,192.168.4.143,192.168.4.142,41919,1935,0x0014,0,
Mar 26, 2024 14:34:18.971657000 EDT,192.168.4.143,192.168.4.142,41919,3809,0x0014,0,
Mar 26, 2024 14:34:18.971657000 EDT,192.168.4.143,192.168.4.142,41919,1095,0x0014,0,
Mar 26, 2024 14:34:18.971657000 EDT,192.168.4.143,192.168.4.142,41919,9968,0x0014,0,
Mar 26, 2024 14:34:18.971699000 EDT,192.168.4.143,192.168.4.142,41919,4279,0x0014,0,
Mar 26, 2024 14:34:18.971699000 EDT,192.168.4.143,192.168.4.142,41919,119,0x0014,0,
Mar 26, 2024 14:34:18.971699000 EDT,192.168.4.143,192.168.4.142,41919,88,0x0014,0,
Mar 26, 2024 14:34:18.971699000 EDT,192.168.4.143,192.168.4.142,41919,7100,0x0014,0,
Mar 26, 2024 14:34:18.971699000 EDT,192.168.4.143,192.168.4.142,41919,7920,0x0014,0,
Mar 26, 2024 14:34:18.971699000 EDT,192.168.4.143,192.168.4.142,41919,1021,0x0014,0,
Mar 26, 2024 14:34:18.971699000 EDT,192.168.4.143,192.168.4.142,41919,1088,0x0014,0,
Mar 26, 2024 14:34:18.971699000 EDT,192.168.4.143,192.168.4.142,41919,3580,0x0014,0,
Mar 26, 2024 14:34:18.971710000 EDT,192.168.4.143,192.168.4.142,41919,843,0x0014,0,
Mar 26, 2024 14:34:18.971710000 EDT,192.168.4.143,192.168.4.142,41919,49159,0x0014,0,
Mar 26, 2024 14:34:18.971710000 EDT,192.168.4.143,192.168.4.142,41919,9666,0x0014,0,
Mar 26, 2024 14:34:18.971710000 EDT,192.168.4.143,192.168.4.142,41919,10012,0x0014,0,
Mar 26, 2024 14:34:18.971710000 EDT,192.168.4.143,192.168.4.142,41919,4343,0x0014,0,
Mar 26, 2024 14:34:18.971710000 EDT,192.168.4.143,192.168.4.142,41919,10000,0x0014,0,
Mar 26, 2024 14:34:18.971710000 EDT,192.168.4.143,192.168.4.142,41919,2718,0x0014,0,
Mar 26, 2024 14:34:18.971710000 EDT,192.168.4.143,192.168.4.142,41919,9593,0x0014,0,
Mar 26, 2024 14:34:18.971721000 EDT,192.168.4.143,192.168.4.142,41919,1066,0x0014,0,
Mar 26, 2024 14:34:18.971721000 EDT,192.168.4.143,192.168.4.142,41919,3476,0x0014,0,
Mar 26, 2024 14:34:18.971721000 EDT,192.168.4.143,192.168.4.142,41919,84,0x0014,0,
Mar 26, 2024 14:34:18.971721000 EDT,192.168.4.143,192.168.4.142,41919,7201,0x0014,0,
Mar 26, 2024 14:34:18.971721000 EDT,192.168.4.143,192.168.4.142,41919,82,0x0014,0,
Mar 26, 2024 14:34:18.971721000 EDT,192.168.4.143,192.168.4.142,41919,50500,0x0014,0,
Mar 26, 2024 14:34:18.971721000 EDT,192.168.4.143,192.168.4.142,41919,366,0x0014,0,
Mar 26, 2024 14:34:18.971721000 EDT,192.168.4.143,192.168.4.142,41919,512,0x0012,5840,1460
Mar 26, 2024 14:34:18.971743000 EDT,192.168.4.142,192.168.4.143,512,41919,0x0004,0,
Mar 26, 2024 14:34:18.971759000 EDT,192.168.4.143,192.168.4.142,41919,1259,0x0014,0,
Mar 26, 2024 14:34:18.971759000 EDT,192.168.4.143,192.168.4.142,41919,55555,0x0014,0,
Mar 26, 2024 14:34:18.971760000 EDT,192.168.4.143,192.168.4.142,41919,1087,0x0014,0,
Mar 26, 2024 14:34:18.971760000 EDT,192.168.4.143,192.168.4.142,41919,2035,0x0014,0,
Mar 26, 2024 14:34:18.971760000 EDT,192.168.4.143,192.168.4.142,41919,1113,0x0014,0,
Mar 26, 2024 14:34:18.971760000 EDT,192.168.4.143,192.168.4.142,41919,1075,0x0014,0,
Mar 26, 2024 14:34:18.971760000 EDT,192.168.4.143,192.168.4.142,41919,10082,0x0014,0,
Mar 26, 2024 14:34:18.971760000 EDT,192.168.4.143,192.168.4.142,41919,515,0x0014,0,
Mar 26, 2024 14:34:18.971777000 EDT,192.168.4.143,192.168.4.142,41919,3351,0x0014,0,
Mar 26, 2024 14:34:18.971777000 EDT,192.168.4.143,192.168.4.142,41919,8402,0x0014,0,
Mar 26, 2024 14:34:18.971777000 EDT,192.168.4.143,192.168.4.142,41919,541,0x0014,0,
Mar 26, 2024 14:34:18.971777000 EDT,192.168.4.143,192.168.4.142,41919,2161,0x0014,0,
Mar 26, 2024 14:34:18.971777000 EDT,192.168.4.143,192.168.4.142,41919,5901,0x0014,0,
Mar 26, 2024 14:34:18.971777000 EDT,192.168.4.143,192.168.4.142,41919,2034,0x0014,0,
Mar 26, 2024 14:34:18.971777000 EDT,192.168.4.143,192.168.4.142,41919,2525,0x0014,0,
Mar 26, 2024 14:34:18.971777000 EDT,192.168.4.143,192.168.4.142,41919,64623,0x0014,0,
Mar 26, 2024 14:34:18.971788000 EDT,192.168.4.143,192.168.4.142,41919,617,0x0014,0,
Mar 26, 2024 14:34:18.971788000 EDT,192.168.4.143,192.168.4.142,41919,5679,0x0014,0,
Mar 26, 2024 14:34:18.971789000 EDT,192.168.4.143,192.168.4.142,41919,15003,0x0014,0,
Mar 26, 2024 14:34:18.971789000 EDT,192.168.4.143,192.168.4.142,41919,5910,0x0014,0,
Mar 26, 2024 14:34:18.971789000 EDT,192.168.4.143,192.168.4.142,41919,11967,0x0014,0,
Mar 26, 2024 14:34:18.971789000 EDT,192.168.4.143,192.168.4.142,41919,5544,0x0014,0,
Mar 26, 2024 14:34:18.971789000 EDT,192.168.4.143,192.168.4.142,41919,3659,0x0014,0,
Mar 26, 2024 14:34:18.971789000 EDT,192.168.4.143,192.168.4.142,41919,9091,0x0014,0,
Mar 26, 2024 14:34:18.971800000 EDT,192.168.4.143,192.168.4.142,41919,8088,0x0014,0,
Mar 26, 2024 14:34:18.971800000 EDT,192.168.4.143,192.168.4.142,41919,5822,0x0014,0,
Mar 26, 2024 14:34:18.971800000 EDT,192.168.4.143,192.168.4.142,41919,8009,0x0012,5840,1460
Mar 26, 2024 14:34:18.971800000 EDT,192.168.4.143,192.168.4.142,41919,5904,0x0014,0,
Mar 26, 2024 14:34:18.971800000 EDT,192.168.4.143,192.168.4.142,41919,2105,0x0014,0,
Mar 26, 2024 14:34:18.971800000 EDT,192.168.4.143,192.168.4.142,41919,32773,0x0014,0,
Mar 26, 2024 14:34:18.971800000 EDT,192.168.4.143,192.168.4.142,41919,54045,0x0014,0,
Mar 26, 2024 14:34:18.971800000 EDT,192.168.4.143,192.168.4.142,41919,2041,0x0014,0,
Mar 26, 2024 14:34:18.971809000 EDT,192.168.4.142,192.168.4.143,8009,41919,0x0004,0,
Mar 26, 2024 14:34:18.971819000 EDT,192.168.4.143,192.168.4.142,41919,57294,0x0014,0,
Mar 26, 2024 14:34:18.971819000 EDT,192.168.4.143,192.168.4.142,41919,2047,0x0014,0,
Mar 26, 2024 14:34:18.971819000 EDT,192.168.4.143,192.168.4.142,41919,10566,0x0014,0,
Mar 26, 2024 14:34:18.971819000 EDT,192.168.4.143,192.168.4.142,41919,1077,0x0014,0,
Mar 26, 2024 14:34:18.971819000 EDT,192.168.4.143,192.168.4.142,41919,5810,0x0014,0,
Mar 26, 2024 14:34:18.971819000 EDT,192.168.4.143,192.168.4.142,41919,8652,0x0014,0,
Mar 26, 2024 14:34:18.971819000 EDT,192.168.4.143,192.168.4.142,41919,1974,0x0014,0,
Mar 26, 2024 14:34:18.971819000 EDT,192.168.4.143,192.168.4.142,41919,3031,0x0014,0,
Mar 26, 2024 14:34:18.971834000 EDT,192.168.4.143,192.168.4.142,41919,3828,0x0014,0,
Mar 26, 2024 14:34:18.971834000 EDT,192.168.4.143,192.168.4.142,41919,1081,0x0014,0,
Mar 26, 2024 14:34:18.971834000 EDT,192.168.4.143,192.168.4.142,41919,4443,0x0014,0,
Mar 26, 2024 14:34:18.971834000 EDT,192.168.4.143,192.168.4.142,41919,1029,0x0014,0,
Mar 26, 2024 14:34:18.973621000 EDT,192.168.4.143,192.168.4.142,41919,1027,0x0014,0,
Mar 26, 2024 14:34:18.975597000 EDT,192.168.4.143,192.168.4.142,41919,6006,0x0014,0,
Mar 26, 2024 14:34:18.975597000 EDT,192.168.4.143,192.168.4.142,41919,9009,0x0014,0,
Mar 26, 2024 14:34:18.975689000 EDT,192.168.4.142,192.168.4.143,3880,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975711000 EDT,192.168.4.142,192.168.4.143,1186,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975734000 EDT,192.168.4.142,192.168.4.143,5120,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975742000 EDT,192.168.4.142,192.168.4.143,513,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975750000 EDT,192.168.4.142,192.168.4.143,4,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975770000 EDT,192.168.4.142,192.168.4.143,163,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975789000 EDT,192.168.4.142,192.168.4.143,8000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975795000 EDT,192.168.4.142,192.168.4.143,1600,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975805000 EDT,192.168.4.142,192.168.4.143,3390,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975812000 EDT,192.168.4.142,192.168.4.143,406,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975824000 EDT,192.168.4.142,192.168.4.143,990,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975831000 EDT,192.168.4.142,192.168.4.143,10778,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975852000 EDT,192.168.4.142,192.168.4.143,49157,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975872000 EDT,192.168.4.142,192.168.4.143,6112,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975878000 EDT,192.168.4.142,192.168.4.143,5801,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975888000 EDT,192.168.4.142,192.168.4.143,12265,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975895000 EDT,192.168.4.142,192.168.4.143,425,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975906000 EDT,192.168.4.142,192.168.4.143,616,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975913000 EDT,192.168.4.142,192.168.4.143,5101,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975921000 EDT,192.168.4.142,192.168.4.143,5678,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975928000 EDT,192.168.4.142,192.168.4.143,981,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975934000 EDT,192.168.4.142,192.168.4.143,898,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975938000 EDT,192.168.4.142,192.168.4.143,407,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975948000 EDT,192.168.4.142,192.168.4.143,5959,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975955000 EDT,192.168.4.142,192.168.4.143,51493,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975963000 EDT,192.168.4.142,192.168.4.143,902,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975967000 EDT,192.168.4.142,192.168.4.143,211,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975971000 EDT,192.168.4.142,192.168.4.143,3914,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975976000 EDT,192.168.4.142,192.168.4.143,4224,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975981000 EDT,192.168.4.142,192.168.4.143,49400,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.975988000 EDT,192.168.4.142,192.168.4.143,5963,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976017000 EDT,192.168.4.142,192.168.4.143,8085,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976030000 EDT,192.168.4.142,192.168.4.143,3000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976042000 EDT,192.168.4.142,192.168.4.143,2004,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976050000 EDT,192.168.4.142,192.168.4.143,1494,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976059000 EDT,192.168.4.142,192.168.4.143,2500,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976067000 EDT,192.168.4.142,192.168.4.143,45100,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976080000 EDT,192.168.4.142,192.168.4.143,1061,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976093000 EDT,192.168.4.142,192.168.4.143,7435,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976106000 EDT,192.168.4.142,192.168.4.143,3998,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976119000 EDT,192.168.4.142,192.168.4.143,3372,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976131000 EDT,192.168.4.142,192.168.4.143,5560,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976146000 EDT,192.168.4.142,192.168.4.143,2605,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976158000 EDT,192.168.4.142,192.168.4.143,8084,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976170000 EDT,192.168.4.142,192.168.4.143,9102,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976178000 EDT,192.168.4.142,192.168.4.143,2111,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976186000 EDT,192.168.4.142,192.168.4.143,9207,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976200000 EDT,192.168.4.142,192.168.4.143,19780,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976212000 EDT,192.168.4.142,192.168.4.143,32775,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.976225000 EDT,192.168.4.142,192.168.4.143,1149,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978426000 EDT,192.168.4.142,192.168.4.143,32784,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978455000 EDT,192.168.4.142,192.168.4.143,6789,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978469000 EDT,192.168.4.142,192.168.4.143,6788,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978481000 EDT,192.168.4.142,192.168.4.143,1840,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978494000 EDT,192.168.4.142,192.168.4.143,7627,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978507000 EDT,192.168.4.142,192.168.4.143,4662,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978522000 EDT,192.168.4.142,192.168.4.143,1914,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978534000 EDT,192.168.4.142,192.168.4.143,2160,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978548000 EDT,192.168.4.142,192.168.4.143,7,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978560000 EDT,192.168.4.142,192.168.4.143,16016,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978572000 EDT,192.168.4.142,192.168.4.143,3945,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978580000 EDT,192.168.4.142,192.168.4.143,5962,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978594000 EDT,192.168.4.142,192.168.4.143,1098,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978609000 EDT,192.168.4.142,192.168.4.143,458,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978623000 EDT,192.168.4.142,192.168.4.143,765,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978635000 EDT,192.168.4.142,192.168.4.143,79,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978647000 EDT,192.168.4.142,192.168.4.143,49158,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978663000 EDT,192.168.4.142,192.168.4.143,1658,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978676000 EDT,192.168.4.142,192.168.4.143,60443,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978688000 EDT,192.168.4.142,192.168.4.143,5922,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978704000 EDT,192.168.4.142,192.168.4.143,2065,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978718000 EDT,192.168.4.142,192.168.4.143,44501,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978730000 EDT,192.168.4.142,192.168.4.143,2191,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978743000 EDT,192.168.4.142,192.168.4.143,9898,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978755000 EDT,192.168.4.142,192.168.4.143,5200,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978767000 EDT,192.168.4.142,192.168.4.143,2604,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978783000 EDT,192.168.4.142,192.168.4.143,9503,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978796000 EDT,192.168.4.142,192.168.4.143,2393,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978808000 EDT,192.168.4.142,192.168.4.143,31337,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.978826000 EDT,192.168.4.142,192.168.4.143,6580,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.981146000 EDT,192.168.4.143,192.168.4.142,41919,425,0x0014,0,
Mar 26, 2024 14:34:18.981146000 EDT,192.168.4.143,192.168.4.142,41919,1186,0x0014,0,
Mar 26, 2024 14:34:18.981146000 EDT,192.168.4.143,192.168.4.142,41919,49400,0x0014,0,
Mar 26, 2024 14:34:18.981147000 EDT,192.168.4.143,192.168.4.142,41919,990,0x0014,0,
Mar 26, 2024 14:34:18.981147000 EDT,192.168.4.143,192.168.4.142,41919,5101,0x0014,0,
Mar 26, 2024 14:34:18.981147000 EDT,192.168.4.143,192.168.4.142,41919,163,0x0014,0,
Mar 26, 2024 14:34:18.981147000 EDT,192.168.4.143,192.168.4.142,41919,2605,0x0014,0,
Mar 26, 2024 14:34:18.981147000 EDT,192.168.4.143,192.168.4.142,41919,3372,0x0014,0,
Mar 26, 2024 14:34:18.981170000 EDT,192.168.4.143,192.168.4.142,41919,3000,0x0014,0,
Mar 26, 2024 14:34:18.981170000 EDT,192.168.4.143,192.168.4.142,41919,211,0x0014,0,
Mar 26, 2024 14:34:18.981170000 EDT,192.168.4.143,192.168.4.142,41919,19780,0x0014,0,
Mar 26, 2024 14:34:18.982229000 EDT,192.168.4.143,192.168.4.142,41919,5959,0x0014,0,
Mar 26, 2024 14:34:18.982229000 EDT,192.168.4.143,192.168.4.142,41919,3914,0x0014,0,
Mar 26, 2024 14:34:18.982230000 EDT,192.168.4.143,192.168.4.142,41919,5678,0x0014,0,
Mar 26, 2024 14:34:18.982230000 EDT,192.168.4.143,192.168.4.142,41919,32775,0x0014,0,
Mar 26, 2024 14:34:18.982230000 EDT,192.168.4.143,192.168.4.142,41919,12265,0x0014,0,
Mar 26, 2024 14:34:18.982230000 EDT,192.168.4.143,192.168.4.142,41919,5120,0x0014,0,
Mar 26, 2024 14:34:18.982230000 EDT,192.168.4.143,192.168.4.142,41919,10778,0x0014,0,
Mar 26, 2024 14:34:18.982230000 EDT,192.168.4.143,192.168.4.142,41919,3880,0x0014,0,
Mar 26, 2024 14:34:18.984501000 EDT,192.168.4.142,192.168.4.143,1277,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984530000 EDT,192.168.4.142,192.168.4.143,722,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984543000 EDT,192.168.4.142,192.168.4.143,3527,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984556000 EDT,192.168.4.142,192.168.4.143,5730,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984568000 EDT,192.168.4.142,192.168.4.143,1169,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984580000 EDT,192.168.4.142,192.168.4.143,5357,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984588000 EDT,192.168.4.142,192.168.4.143,5269,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984597000 EDT,192.168.4.142,192.168.4.143,1218,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984605000 EDT,192.168.4.142,192.168.4.143,8010,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984612000 EDT,192.168.4.142,192.168.4.143,6699,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984625000 EDT,192.168.4.142,192.168.4.143,7402,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984640000 EDT,192.168.4.142,192.168.4.143,27355,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984652000 EDT,192.168.4.142,192.168.4.143,54328,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984664000 EDT,192.168.4.142,192.168.4.143,14442,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984672000 EDT,192.168.4.142,192.168.4.143,1119,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984679000 EDT,192.168.4.142,192.168.4.143,417,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984687000 EDT,192.168.4.142,192.168.4.143,625,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984703000 EDT,192.168.4.142,192.168.4.143,1052,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.984716000 EDT,192.168.4.142,192.168.4.143,1300,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.989988000 EDT,192.168.4.143,192.168.4.142,41919,1600,0x0014,0,
Mar 26, 2024 14:34:18.989988000 EDT,192.168.4.143,192.168.4.142,41919,9102,0x0014,0,
