date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags,tcp.options.unknown.payload
Mar 10, 2024 17:01:46.307943000 EDT,31.13.80.36,192.168.4.137,443,36268,496,0x0010,0x3489
Mar 10, 2024 17:01:46.319159000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x3f51
Mar 10, 2024 17:01:46.319248000 EDT,31.13.80.36,192.168.4.137,443,36268,496,0x0010,0x3489
Mar 10, 2024 17:01:46.332633000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x953d
Mar 10, 2024 17:01:46.373498000 EDT,192.168.4.137,34.120.115.102,50828,443,65535,0x0012,0xd3a0
Mar 10, 2024 17:01:46.373541000 EDT,34.120.115.102,192.168.4.137,443,50828,0,0x0004,0xa5c0
Mar 10, 2024 17:01:46.377516000 EDT,31.13.80.36,192.168.4.137,443,36268,523,0x0010,0x3489
Mar 10, 2024 17:01:46.704122000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0018,0xf269
Mar 10, 2024 17:01:46.704297000 EDT,34.160.144.191,192.168.4.137,443,41020,470,0x0010,0x78b7
Mar 10, 2024 17:01:46.706056000 EDT,34.160.144.191,192.168.4.137,443,41020,501,0x0018,0x78de
Mar 10, 2024 17:01:46.828140000 EDT,31.13.80.36,192.168.4.137,443,36254,501,0x0018,0x34c9
Mar 10, 2024 17:01:46.830963000 EDT,31.13.80.36,192.168.4.137,443,36254,501,0x0018,0x3544
Mar 10, 2024 17:01:46.867080000 EDT,192.168.4.137,31.13.80.36,36254,443,261,0x0018,0x5ced
Mar 10, 2024 17:01:46.867093000 EDT,192.168.4.137,31.13.80.36,36254,443,261,0x0018,0x9c4e
Mar 10, 2024 17:01:46.867151000 EDT,31.13.80.36,192.168.4.137,443,36254,501,0x0010,0x3489
Mar 10, 2024 17:01:46.867370000 EDT,31.13.80.36,192.168.4.137,443,36254,501,0x0010,0x3489
Mar 10, 2024 17:01:46.868470000 EDT,31.13.80.36,192.168.4.137,443,36254,501,0x0018,0x34a1
Mar 10, 2024 17:01:46.868695000 EDT,31.13.80.36,192.168.4.137,443,36254,501,0x0011,0x3489
Mar 10, 2024 17:01:46.870954000 EDT,192.168.4.137,31.13.80.36,36254,443,265,0x0018,0xdc8a
Mar 10, 2024 17:01:46.871025000 EDT,31.13.80.36,192.168.4.137,443,36254,0,0x0004,0x2149
Mar 10, 2024 17:01:46.872200000 EDT,192.168.4.137,31.13.80.36,36254,443,265,0x0011,0x14c6
Mar 10, 2024 17:01:46.872224000 EDT,31.13.80.36,192.168.4.137,443,36254,0,0x0004,0x2149
Mar 10, 2024 17:01:46.893959000 EDT,31.13.80.36,192.168.4.137,443,36244,501,0x0018,0x34c9
Mar 10, 2024 17:01:46.896367000 EDT,31.13.80.36,192.168.4.137,443,36244,501,0x0018,0x3544
Mar 10, 2024 17:01:46.909673000 EDT,192.168.4.137,31.13.80.36,36254,443,0,0x0004,0x1165
Mar 10, 2024 17:01:46.909687000 EDT,192.168.4.137,31.13.80.36,36254,443,0,0x0004,0x1165
Mar 10, 2024 17:01:46.930029000 EDT,192.168.4.137,31.13.80.36,36244,443,261,0x0018,0x56b3
Mar 10, 2024 17:01:46.930043000 EDT,192.168.4.137,31.13.80.36,36244,443,261,0x0018,0x6bfb
Mar 10, 2024 17:01:46.930104000 EDT,31.13.80.36,192.168.4.137,443,36244,501,0x0010,0x3489
Mar 10, 2024 17:01:46.930350000 EDT,31.13.80.36,192.168.4.137,443,36244,501,0x0010,0x3489
Mar 10, 2024 17:01:46.932278000 EDT,31.13.80.36,192.168.4.137,443,36244,501,0x0018,0x34a1
Mar 10, 2024 17:01:46.932614000 EDT,31.13.80.36,192.168.4.137,443,36244,501,0x0011,0x3489
Mar 10, 2024 17:01:46.935808000 EDT,192.168.4.137,31.13.80.36,36244,443,265,0x0018,0xf16c
Mar 10, 2024 17:01:46.935819000 EDT,192.168.4.137,31.13.80.36,36244,443,265,0x0011,0xee74
Mar 10, 2024 17:01:46.935881000 EDT,31.13.80.36,192.168.4.137,443,36244,0,0x0004,0x5686
Mar 10, 2024 17:01:46.936007000 EDT,31.13.80.36,192.168.4.137,443,36244,0,0x0004,0x5686
Mar 10, 2024 17:01:46.953560000 EDT,34.160.144.191,192.168.4.137,443,41020,501,0x0018,0x78de
Mar 10, 2024 17:01:46.973524000 EDT,192.168.4.137,31.13.80.36,36244,443,0,0x0004,0xa8fd
Mar 10, 2024 17:01:46.973538000 EDT,192.168.4.137,31.13.80.36,36244,443,0,0x0004,0xa8fd
Mar 10, 2024 17:01:46.992777000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0010,0xdcbf
Mar 10, 2024 17:01:47.189114000 EDT,31.13.80.36,192.168.4.137,443,36268,523,0x0018,0x34b0
Mar 10, 2024 17:01:47.192150000 EDT,31.13.80.36,192.168.4.137,443,36268,523,0x0018,0x34a1
Mar 10, 2024 17:01:47.192481000 EDT,31.13.80.36,192.168.4.137,443,36268,523,0x0011,0x3489
Mar 10, 2024 17:01:47.225867000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x98dd
Mar 10, 2024 17:01:47.225881000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0011,0xafeb
Mar 10, 2024 17:01:47.225956000 EDT,31.13.80.36,192.168.4.137,443,36268,0,0x0004,0xc39c
Mar 10, 2024 17:01:47.226192000 EDT,31.13.80.36,192.168.4.137,443,36268,0,0x0004,0xc39c
Mar 10, 2024 17:01:47.233867000 EDT,192.168.4.137,31.13.80.36,36268,443,0,0x0004,0x57ee
Mar 10, 2024 17:01:47.233880000 EDT,192.168.4.137,31.13.80.36,36268,443,0,0x0004,0x57ee
Mar 10, 2024 17:01:48.318225000 EDT,34.120.158.37,192.168.4.137,443,37398,64240,0x0002,0x85fd
Mar 10, 2024 17:01:48.352500000 EDT,192.168.4.137,34.120.158.37,37398,443,65535,0x0012,0xfa74
Mar 10, 2024 17:01:48.352680000 EDT,34.120.158.37,192.168.4.137,443,37398,502,0x0010,0x85f5
Mar 10, 2024 17:01:48.356342000 EDT,34.120.158.37,192.168.4.137,443,37398,502,0x0018,0x8893
Mar 10, 2024 17:01:48.393053000 EDT,192.168.4.137,34.120.158.37,37398,443,262,0x0010,0x251f
Mar 10, 2024 17:01:48.405258000 EDT,192.168.4.137,34.120.158.37,37398,443,262,0x0018,0x7287
Mar 10, 2024 17:01:48.405345000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0010,0x85f5
Mar 10, 2024 17:01:48.406945000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0018,0x8635
Mar 10, 2024 17:01:48.408189000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0018,0x869f
Mar 10, 2024 17:01:48.408505000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0018,0x870e
Mar 10, 2024 17:01:48.442876000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0x5dca
Mar 10, 2024 17:01:48.442889000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0xe4bc
Mar 10, 2024 17:01:48.442998000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0010,0x85f5
Mar 10, 2024 17:01:48.444722000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0xd611
Mar 10, 2024 17:01:48.444735000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0x4c9e
Mar 10, 2024 17:01:48.444748000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0xf360
Mar 10, 2024 17:01:48.444760000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0x3be0
Mar 10, 2024 17:01:48.444773000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0010,0xcfc4
Mar 10, 2024 17:01:48.444825000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0010,0x8601
Mar 10, 2024 17:01:48.445012000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0010,0x8601
Mar 10, 2024 17:01:48.445136000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0010,0x8601
Mar 10, 2024 17:01:48.445335000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0xdc3a
Mar 10, 2024 17:01:48.446358000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0010,0x8601
Mar 10, 2024 17:01:48.446669000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:48.447889000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0010,0x8601
Mar 10, 2024 17:01:48.448318000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0018,0x8620
Mar 10, 2024 17:01:48.453148000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0x24f9
Mar 10, 2024 17:01:48.453161000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0x8c53
Mar 10, 2024 17:01:48.454375000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0010,0x8609
Mar 10, 2024 17:01:48.479329000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0018,0x3fa6
Mar 10, 2024 17:01:48.479424000 EDT,34.120.158.37,192.168.4.137,443,37398,420,0x0010,0x8601
Mar 10, 2024 17:01:48.488564000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0010,0xadee
Mar 10, 2024 17:01:48.488665000 EDT,34.120.158.37,192.168.4.137,443,37398,481,0x0010,0x85f5
Mar 10, 2024 17:01:48.489606000 EDT,34.120.158.37,192.168.4.137,443,37398,481,0x0018,0x861c
Mar 10, 2024 17:01:48.490201000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0018,0x860d
Mar 10, 2024 17:01:48.490353000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0011,0x85f5
Mar 10, 2024 17:01:48.521641000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0010,0xe01d
Mar 10, 2024 17:01:48.521655000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0011,0xe01c
Mar 10, 2024 17:01:48.521737000 EDT,34.120.158.37,192.168.4.137,443,37398,501,0x0010,0x85f5
Mar 10, 2024 17:01:48.529196000 EDT,192.168.4.137,34.120.158.37,37398,443,272,0x0010,0xe016
Mar 10, 2024 17:01:48.733935000 EDT,31.13.80.12,192.168.4.137,443,48742,64240,0x0002,0x3479
Mar 10, 2024 17:01:48.734615000 EDT,31.13.80.12,192.168.4.137,443,48746,64240,0x0002,0x3479
Mar 10, 2024 17:01:48.735091000 EDT,31.13.80.12,192.168.4.137,443,48750,64240,0x0002,0x3479
Mar 10, 2024 17:01:48.735546000 EDT,31.13.80.12,192.168.4.137,443,48760,64240,0x0002,0x3479
Mar 10, 2024 17:01:48.735981000 EDT,31.13.80.12,192.168.4.137,443,48770,64240,0x0002,0x3479
Mar 10, 2024 17:01:48.736437000 EDT,31.13.80.12,192.168.4.137,443,48778,64240,0x0002,0x3479
Mar 10, 2024 17:01:48.780174000 EDT,192.168.4.137,31.13.80.12,48746,443,65535,0x0012,0xd928
Mar 10, 2024 17:01:48.780186000 EDT,192.168.4.137,31.13.80.12,48770,443,65535,0x0012,0xd290
Mar 10, 2024 17:01:48.780198000 EDT,192.168.4.137,31.13.80.12,48778,443,65535,0x0012,0xe1d5
Mar 10, 2024 17:01:48.780211000 EDT,192.168.4.137,31.13.80.12,48750,443,65535,0x0012,0xfe46
Mar 10, 2024 17:01:48.780224000 EDT,192.168.4.137,31.13.80.12,48742,443,65535,0x0012,0x990c
Mar 10, 2024 17:01:48.780236000 EDT,192.168.4.137,31.13.80.12,48760,443,65535,0x0012,0xfb50
Mar 10, 2024 17:01:48.780422000 EDT,31.13.80.12,192.168.4.137,443,48746,502,0x0010,0x3471
Mar 10, 2024 17:01:48.780621000 EDT,31.13.80.12,192.168.4.137,443,48770,502,0x0010,0x3471
Mar 10, 2024 17:01:48.780726000 EDT,31.13.80.12,192.168.4.137,443,48778,502,0x0010,0x3471
Mar 10, 2024 17:01:48.780818000 EDT,31.13.80.12,192.168.4.137,443,48750,502,0x0010,0x3471
Mar 10, 2024 17:01:48.780935000 EDT,31.13.80.12,192.168.4.137,443,48742,502,0x0010,0x3471
Mar 10, 2024 17:01:48.781027000 EDT,31.13.80.12,192.168.4.137,443,48760,502,0x0010,0x3471
Mar 10, 2024 17:01:48.785602000 EDT,31.13.80.12,192.168.4.137,443,48778,502,0x0018,0x3676
Mar 10, 2024 17:01:48.788138000 EDT,31.13.80.12,192.168.4.137,443,48770,502,0x0018,0x3676
Mar 10, 2024 17:01:48.791174000 EDT,31.13.80.12,192.168.4.137,443,48760,502,0x0018,0x3676
Mar 10, 2024 17:01:48.793905000 EDT,31.13.80.12,192.168.4.137,443,48750,502,0x0018,0x3676
Mar 10, 2024 17:01:48.797331000 EDT,31.13.80.12,192.168.4.137,443,48746,502,0x0018,0x3676
Mar 10, 2024 17:01:48.801006000 EDT,31.13.80.12,192.168.4.137,443,48742,502,0x0018,0x3676
Mar 10, 2024 17:01:48.803322000 EDT,34.120.158.37,192.168.4.137,443,37410,64240,0x0002,0x85fd
Mar 10, 2024 17:01:48.826262000 EDT,192.168.4.137,31.13.80.12,48778,443,261,0x0018,0xc604
Mar 10, 2024 17:01:48.826276000 EDT,192.168.4.137,31.13.80.12,48778,443,261,0x0018,0xd721
Mar 10, 2024 17:01:48.826336000 EDT,31.13.80.12,192.168.4.137,443,48778,502,0x0010,0x347d
Mar 10, 2024 17:01:48.826501000 EDT,31.13.80.12,192.168.4.137,443,48778,502,0x0010,0x347d
Mar 10, 2024 17:01:48.835897000 EDT,192.168.4.137,31.13.80.12,48760,443,261,0x0010,0x2667
Mar 10, 2024 17:01:48.835910000 EDT,192.168.4.137,31.13.80.12,48770,443,261,0x0010,0xfda9
Mar 10, 2024 17:01:48.835922000 EDT,192.168.4.137,31.13.80.12,48770,443,261,0x0018,0x3f39
Mar 10, 2024 17:01:48.835935000 EDT,192.168.4.137,31.13.80.12,48770,443,261,0x0018,0x6130
Mar 10, 2024 17:01:48.835947000 EDT,192.168.4.137,31.13.80.12,48760,443,261,0x0018,0x3f39
Mar 10, 2024 17:01:48.835960000 EDT,192.168.4.137,31.13.80.12,48760,443,261,0x0018,0x97dc
Mar 10, 2024 17:01:48.836140000 EDT,31.13.80.12,192.168.4.137,443,48770,496,0x0010,0x3471
Mar 10, 2024 17:01:48.836308000 EDT,31.13.80.12,192.168.4.137,443,48770,493,0x0010,0x3471
Mar 10, 2024 17:01:48.836393000 EDT,31.13.80.12,192.168.4.137,443,48760,496,0x0010,0x3471
Mar 10, 2024 17:01:48.836467000 EDT,31.13.80.12,192.168.4.137,443,48760,493,0x0010,0x3471
Mar 10, 2024 17:01:48.836550000 EDT,192.168.4.137,31.13.80.12,48750,443,261,0x0010,0x2953
Mar 10, 2024 17:01:48.836562000 EDT,192.168.4.137,31.13.80.12,48746,443,261,0x0010,0x0432
Mar 10, 2024 17:01:48.836857000 EDT,192.168.4.137,31.13.80.12,48750,443,261,0x0018,0x3f39
Mar 10, 2024 17:01:48.836867000 EDT,192.168.4.137,31.13.80.12,48750,443,261,0x0018,0xefd5
Mar 10, 2024 17:01:48.836877000 EDT,192.168.4.137,31.13.80.12,48746,443,261,0x0018,0x3f39
Mar 10, 2024 17:01:48.836887000 EDT,192.168.4.137,31.13.80.12,48746,443,261,0x0018,0x94f7
Mar 10, 2024 17:01:48.836931000 EDT,31.13.80.12,192.168.4.137,443,48750,496,0x0010,0x3471
Mar 10, 2024 17:01:48.837058000 EDT,31.13.80.12,192.168.4.137,443,48750,493,0x0010,0x3471
Mar 10, 2024 17:01:48.837125000 EDT,31.13.80.12,192.168.4.137,443,48746,496,0x0010,0x3471
Mar 10, 2024 17:01:48.837739000 EDT,31.13.80.12,192.168.4.137,443,48746,493,0x0010,0x3471
Mar 10, 2024 17:01:48.842161000 EDT,192.168.4.137,31.13.80.12,48742,443,261,0x0010,0xc40b
Mar 10, 2024 17:01:48.842170000 EDT,192.168.4.137,31.13.80.12,48742,443,261,0x0018,0x3f39
Mar 10, 2024 17:01:48.842179000 EDT,192.168.4.137,31.13.80.12,48742,443,261,0x0018,0x509c
Mar 10, 2024 17:01:48.842227000 EDT,31.13.80.12,192.168.4.137,443,48742,496,0x0010,0x3471
Mar 10, 2024 17:01:48.842327000 EDT,31.13.80.12,192.168.4.137,443,48742,493,0x0010,0x3471
Mar 10, 2024 17:01:48.844831000 EDT,192.168.4.137,34.120.158.37,37410,443,65535,0x0012,0x9d9d
Mar 10, 2024 17:01:48.844892000 EDT,34.120.158.37,192.168.4.137,443,37410,502,0x0010,0x85f5
Mar 10, 2024 17:01:48.862060000 EDT,34.120.158.37,192.168.4.137,443,37410,502,0x0018,0x8893
Mar 10, 2024 17:01:48.879024000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x34b1
Mar 10, 2024 17:01:48.882201000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x351b
Mar 10, 2024 17:01:48.882823000 EDT,192.168.4.137,31.13.80.12,48778,443,261,0x0010,0xbed1
Mar 10, 2024 17:01:48.882878000 EDT,31.13.80.12,192.168.4.137,443,48778,489,0x0010,0x3471
Mar 10, 2024 17:01:48.883037000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x35b6
Mar 10, 2024 17:01:48.883547000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x34e3
Mar 10, 2024 17:01:48.884191000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x34d9
Mar 10, 2024 17:01:48.886269000 EDT,31.13.80.12,192.168.4.137,443,48760,501,0x0018,0x34b1
Mar 10, 2024 17:01:48.886864000 EDT,31.13.80.12,192.168.4.137,443,48746,501,0x0018,0x34b1
Mar 10, 2024 17:01:48.887379000 EDT,31.13.80.12,192.168.4.137,443,48750,501,0x0018,0x34b1
Mar 10, 2024 17:01:48.894301000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x34d9
Mar 10, 2024 17:01:48.897206000 EDT,31.13.80.12,192.168.4.137,443,48742,501,0x0018,0x34b1
Mar 10, 2024 17:01:48.898421000 EDT,31.13.80.12,192.168.4.137,443,48760,501,0x0018,0x352c
Mar 10, 2024 17:01:48.898641000 EDT,31.13.80.12,192.168.4.137,443,48750,501,0x0018,0x352c
Mar 10, 2024 17:01:48.898805000 EDT,31.13.80.12,192.168.4.137,443,48746,501,0x0018,0x352c
Mar 10, 2024 17:01:48.900786000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x34de
Mar 10, 2024 17:01:48.904576000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x34df
Mar 10, 2024 17:01:48.905748000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x34df
Mar 10, 2024 17:01:48.906030000 EDT,31.13.80.12,192.168.4.137,443,48742,501,0x0018,0x352c
Mar 10, 2024 17:01:48.911448000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x34d9
Mar 10, 2024 17:01:48.913721000 EDT,192.168.4.137,34.120.158.37,37410,443,262,0x0018,0x8ca5
Mar 10, 2024 17:01:48.913779000 EDT,34.120.158.37,192.168.4.137,443,37410,501,0x0010,0x85f5
Mar 10, 2024 17:01:48.915824000 EDT,34.120.158.37,192.168.4.137,443,37410,501,0x0018,0x8635
Mar 10, 2024 17:01:48.916693000 EDT,31.13.80.12,192.168.4.137,443,48778,501,0x0018,0x34b1
Mar 10, 2024 17:01:48.918250000 EDT,34.120.158.37,192.168.4.137,443,37410,501,0x0018,0x869f
Mar 10, 2024 17:01:48.918482000 EDT,34.120.158.37,192.168.4.137,443,37410,501,0x0018,0x8711
Mar 10, 2024 17:01:48.918494000 EDT,192.168.4.137,31.13.80.12,48770,443,261,0x0018,0x28d7
Mar 10, 2024 17:01:48.918507000 EDT,192.168.4.137,31.13.80.12,48770,443,261,0x0018,0xe9e4
Mar 10, 2024 17:01:48.918592000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0010,0x3471
Mar 10, 2024 17:01:48.918730000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0010,0x3471
Mar 10, 2024 17:01:48.921638000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x3490
Mar 10, 2024 17:01:48.923466000 EDT,31.13.80.12,192.168.4.137,443,48770,501,0x0018,0x34e2
Mar 10, 2024 17:01:48.923997000 EDT,31.13.80.12,192.168.4.137,443,48778,501,0x0018,0x352c
Mar 10, 2024 17:01:48.927817000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0010,0xec99
Mar 10, 2024 17:01:48.927830000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0018,0x336e
Mar 10, 2024 17:01:48.927842000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0018,0xd76b
Mar 10, 2024 17:01:48.927855000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0018,0xc4d7
Mar 10, 2024 17:01:48.927867000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0010,0xf6f6
Mar 10, 2024 17:01:48.927880000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0018,0x3f39
Mar 10, 2024 17:01:48.927893000 EDT,192.168.4.137,31.13.80.12,48750,443,261,0x0018,0x9a92
Mar 10, 2024 17:01:48.928090000 EDT,31.13.80.12,192.168.4.137,443,48750,501,0x0010,0x3471
Mar 10, 2024 17:01:48.928232000 EDT,31.13.80.12,192.168.4.137,443,48770,481,0x0010,0x3471
Mar 10, 2024 17:01:48.928321000 EDT,192.168.4.137,31.13.80.12,48746,443,261,0x0018,0xb552
Mar 10, 2024 17:01:48.928334000 EDT,192.168.4.137,31.13.80.12,48760,443,261,0x0018,0x6896
Mar 10, 2024 17:01:48.928347000 EDT,192.168.4.137,31.13.80.12,48750,443,261,0x0018,0xb139
Mar 10, 2024 17:01:48.928360000 EDT,192.168.4.137,31.13.80.12,48760,443,261,0x0018,0xb964
Mar 10, 2024 17:01:48.928373000 EDT,192.168.4.137,31.13.80.12,48746,443,261,0x0018,0x00ab
Mar 10, 2024 17:01:48.928385000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0010,0xcade
Mar 10, 2024 17:01:48.928398000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0010,0xd53e
Mar 10, 2024 17:01:48.928411000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0018,0x3f39
Mar 10, 2024 17:01:48.928448000 EDT,31.13.80.12,192.168.4.137,443,48746,501,0x0010,0x3471
Mar 10, 2024 17:01:48.928524000 EDT,31.13.80.12,192.168.4.137,443,48760,501,0x0010,0x3471
Mar 10, 2024 17:01:48.928598000 EDT,31.13.80.12,192.168.4.137,443,48750,501,0x0010,0x3471
Mar 10, 2024 17:01:48.928670000 EDT,31.13.80.12,192.168.4.137,443,48760,501,0x0010,0x3471
Mar 10, 2024 17:01:48.928743000 EDT,31.13.80.12,192.168.4.137,443,48746,501,0x0010,0x3471
Mar 10, 2024 17:01:48.929063000 EDT,31.13.80.12,192.168.4.137,443,48770,454,0x0010,0x3471
Mar 10, 2024 17:01:48.931212000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0010,0x2419
Mar 10, 2024 17:01:48.931694000 EDT,31.13.80.12,192.168.4.137,443,48750,501,0x0018,0x3489
Mar 10, 2024 17:01:48.931879000 EDT,31.13.80.12,192.168.4.137,443,48750,501,0x0011,0x3471
Mar 10, 2024 17:01:48.934782000 EDT,31.13.80.12,192.168.4.137,443,48746,501,0x0018,0x3489
Mar 10, 2024 17:01:48.935006000 EDT,31.13.80.12,192.168.4.137,443,48746,501,0x0011,0x3471
Mar 10, 2024 17:01:48.935250000 EDT,31.13.80.12,192.168.4.137,443,48760,501,0x0018,0x3489
Mar 10, 2024 17:01:48.935422000 EDT,31.13.80.12,192.168.4.137,443,48760,501,0x0011,0x3471
Mar 10, 2024 17:01:48.936666000 EDT,31.13.80.12,192.168.4.137,443,48794,64240,0x0002,0x3479
Mar 10, 2024 17:01:48.937749000 EDT,192.168.4.137,31.13.80.12,48750,443,265,0x0018,0xbec9
Mar 10, 2024 17:01:48.937762000 EDT,192.168.4.137,31.13.80.12,48746,443,265,0x0018,0xd59f
Mar 10, 2024 17:01:48.937775000 EDT,192.168.4.137,31.13.80.12,48742,443,261,0x0018,0x1708
Mar 10, 2024 17:01:48.937788000 EDT,192.168.4.137,31.13.80.12,48760,443,265,0x0018,0x53fd
Mar 10, 2024 17:01:48.937800000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0010,0xc66b
Mar 10, 2024 17:01:48.937813000 EDT,192.168.4.137,31.13.80.12,48750,443,265,0x0011,0x19a8
Mar 10, 2024 17:01:48.937825000 EDT,192.168.4.137,31.13.80.12,48742,443,261,0x0018,0x83a6
Mar 10, 2024 17:01:48.937888000 EDT,31.13.80.12,192.168.4.137,443,48750,0,0x0004,0xdf17
Mar 10, 2024 17:01:48.938008000 EDT,31.13.80.12,192.168.4.137,443,48746,0,0x0004,0x155e
Mar 10, 2024 17:01:48.938092000 EDT,31.13.80.12,192.168.4.137,443,48742,501,0x0010,0x3471
Mar 10, 2024 17:01:48.938225000 EDT,31.13.80.12,192.168.4.137,443,48760,0,0x0004,0xcffa
Mar 10, 2024 17:01:48.938308000 EDT,31.13.80.12,192.168.4.137,443,48750,0,0x0004,0xdf17
Mar 10, 2024 17:01:48.938386000 EDT,31.13.80.12,192.168.4.137,443,48742,501,0x0010,0x3471
Mar 10, 2024 17:01:48.938821000 EDT,192.168.4.137,31.13.80.12,48746,443,265,0x0011,0xf488
Mar 10, 2024 17:01:48.938843000 EDT,31.13.80.12,192.168.4.137,443,48746,0,0x0004,0x155e
Mar 10, 2024 17:01:48.939188000 EDT,31.13.80.12,192.168.4.137,443,48742,501,0x0018,0x3489
Mar 10, 2024 17:01:48.939421000 EDT,31.13.80.12,192.168.4.137,443,48742,501,0x0011,0x3471
Mar 10, 2024 17:01:48.939499000 EDT,192.168.4.137,31.13.80.12,48760,443,265,0x0011,0x16b1
Mar 10, 2024 17:01:48.939516000 EDT,31.13.80.12,192.168.4.137,443,48760,0,0x0004,0xcffa
Mar 10, 2024 17:01:48.942501000 EDT,192.168.4.137,31.13.80.12,48770,443,269,0x0010,0xc57f
Mar 10, 2024 17:01:48.942514000 EDT,192.168.4.137,31.13.80.12,48742,443,265,0x0018,0xe6dc
Mar 10, 2024 17:01:48.942527000 EDT,192.168.4.137,31.13.80.12,48742,443,265,0x0011,0xb45f
Mar 10, 2024 17:01:48.942608000 EDT,31.13.80.12,192.168.4.137,443,48742,0,0x0004,0x7a02
Mar 10, 2024 17:01:48.942737000 EDT,31.13.80.12,192.168.4.137,443,48742,0,0x0004,0x7a02
Mar 10, 2024 17:01:48.953792000 EDT,192.168.4.137,31.13.80.12,48778,443,261,0x0018,0x7ebc
Mar 10, 2024 17:01:48.953806000 EDT,192.168.4.137,31.13.80.12,48778,443,261,0x0018,0x84d4
Mar 10, 2024 17:01:48.954895000 EDT,31.13.80.12,192.168.4.137,443,48778,501,0x0010,0x3471
Mar 10, 2024 17:01:48.955210000 EDT,31.13.80.12,192.168.4.137,443,48778,501,0x0018,0x3489
Mar 10, 2024 17:01:48.955356000 EDT,31.13.80.12,192.168.4.137,443,48778,501,0x0011,0x3471
Mar 10, 2024 17:01:48.960297000 EDT,192.168.4.137,34.120.158.37,37410,443,272,0x0010,0xc285
Mar 10, 2024 17:01:48.960306000 EDT,192.168.4.137,34.120.158.37,37410,443,272,0x0018,0x651b
Mar 10, 2024 17:01:48.960316000 EDT,192.168.4.137,34.120.158.37,37410,443,272,0x0018,0xccaf
